"","pidp","birthy","sex","ypnpal","yppals","year","age","ypfpark","ypmkfrn","yppalo","ypsdqk"
"12945",96051373,1994,2,1,1,2005,11,NA,NA,1,NA
"12946",96051369,1992,1,1,4,2005,13,NA,NA,4,NA
"12947",640053413,1991,1,9,1,2005,14,NA,NA,2,NA
"12948",64776962,1992,1,NA,3,2005,13,NA,NA,4,NA
"12949",300086049,1990,1,5,2,2005,15,NA,NA,3,NA
"12950",300086053,1993,1,5,3,2005,12,NA,NA,4,NA
"12951",96088777,1990,1,6,1,2005,15,NA,NA,3,NA
"12952",96092849,1994,1,0,4,2005,11,NA,NA,4,NA
"12953",436097613,1992,2,11,3,2005,13,NA,NA,4,NA
"12954",300101021,1991,1,10,1,2005,14,NA,NA,3,NA
"12955",232101689,1993,1,10,1,2005,12,NA,NA,2,NA
"12956",232109849,1992,1,8,3,2005,13,NA,NA,4,NA
"12957",232123453,1993,2,3,1,2005,12,NA,NA,1,NA
"12958",96125493,1992,1,2,2,2005,13,NA,NA,2,NA
"12959",368126853,1991,2,6,1,2005,14,NA,NA,1,NA
"12960",640129577,1990,2,1,1,2005,15,NA,NA,3,NA
"12961",640129581,1992,2,8,1,2005,13,NA,NA,2,NA
"12962",96130945,1990,1,10,2,2005,15,NA,NA,2,NA
"12963",164138413,1994,1,2,4,2005,11,NA,NA,4,NA
"12964",96140453,1991,1,10,2,2005,14,NA,NA,4,NA
"12965",96140457,1993,1,1,2,2005,12,NA,NA,4,NA
"12966",232159497,1990,1,27,1,2005,15,NA,NA,3,NA
"12967",300166309,1992,1,5,1,2005,13,NA,NA,1,NA
"12968",300166301,1990,1,7,1,2005,15,NA,NA,2,NA
"12969",300166305,1991,1,10,1,2005,14,NA,NA,1,NA
"12970",164167653,1993,1,12,1,2005,12,NA,NA,1,NA
"12971",776169021,1992,1,3,1,2005,13,NA,NA,1,NA
"12972",232169689,1992,1,4,1,2005,13,NA,NA,1,NA
"12973",232171733,1993,2,6,2,2005,12,NA,NA,2,NA
"12974",66402122,1990,2,4,2,2005,15,NA,NA,2,NA
"12975",96177181,1992,1,5,2,2005,13,NA,NA,2,NA
"12976",232177853,1993,2,3,1,2005,12,NA,NA,1,NA
"12977",66538122,1991,2,5,1,2005,14,NA,NA,1,NA
"12978",66531282,1994,1,12,2,2005,11,NA,NA,1,NA
"12979",436179893,1993,1,1,4,2005,12,NA,NA,4,NA
"12980",436179889,1991,2,7,3,2005,14,NA,NA,4,NA
"12981",232180569,1993,2,1,3,2005,12,NA,NA,4,NA
"12982",232196209,1992,2,1,NA,2005,13,NA,NA,1,NA
"12983",368213893,1993,1,3,1,2005,12,NA,NA,2,NA
"12984",436217973,1993,2,1,4,2005,12,NA,NA,3,NA
"12985",708220689,1992,1,4,3,2005,13,NA,NA,4,NA
"12986",640225449,1993,2,3,4,2005,12,NA,NA,4,NA
"12987",504232929,1993,1,7,1,2005,12,NA,NA,1,NA
"12988",572234297,1990,2,5,1,2005,15,NA,NA,2,NA
"12989",640239057,1990,1,6,2,2005,15,NA,NA,3,NA
"12990",504254017,1992,2,4,2,2005,13,NA,NA,2,NA
"12991",776257409,1992,1,20,4,2005,13,NA,NA,4,NA
"12992",1754564,1990,1,6,2,2005,15,NA,NA,2,NA
"12993",67646562,1993,1,0,1,2005,12,NA,NA,1,NA
"12994",67639722,1993,1,0,1,2005,12,NA,NA,1,NA
"12995",776271021,1991,2,2,2,2005,14,NA,NA,3,NA
"12996",776274421,1994,1,6,1,2005,11,NA,NA,1,NA
"12997",776274417,1992,2,7,2,2005,13,NA,NA,3,NA
"12998",640284621,1990,2,2,1,2005,15,NA,NA,2,NA
"12999",504285293,1992,2,2,1,2005,13,NA,NA,4,NA
"13000",9030524,1990,2,12,2,2005,15,NA,NA,4,NA
"13001",776307733,1992,1,3,2,2005,13,NA,NA,3,NA
"13002",844315213,1992,2,6,4,2005,13,NA,NA,4,NA
"13003",59846962,1990,1,4,2,2005,15,NA,NA,4,NA
"13004",368322013,1994,2,3,2,2005,11,NA,NA,4,NA
"13005",436322693,1994,2,11,1,2005,11,NA,NA,1,NA
"13006",300324733,1992,1,10,2,2005,13,NA,NA,2,NA
"13007",708328817,1994,1,20,1,2005,11,NA,NA,2,NA
"13008",436331541,1990,2,4,3,2005,15,NA,NA,3,NA
"13009",5513455,1993,1,2,1,2005,12,NA,NA,1,NA
"13010",612005453,1991,1,2,2,2006,15,NA,NA,1,NA
"13011",612006137,1994,2,8,1,2006,12,NA,NA,1,NA
"13012",612006133,1991,1,5,1,2006,15,NA,NA,3,NA
"13013",68021777,1991,2,4,1,2006,15,NA,NA,1,NA
"13014",816025173,1990,1,4,2,2006,16,NA,NA,2,NA
"13015",476031301,1995,1,27,2,2006,11,NA,NA,2,NA
"13016",272051689,1991,2,3,2,2006,15,NA,NA,2,NA
"13017",136102025,1994,1,7,2,2006,12,NA,NA,3,NA
"13018",136102021,1991,2,9,2,2006,15,NA,NA,2,NA
"13019",544114937,1994,2,6,2,2006,12,NA,NA,2,NA
"13020",816121053,1990,2,6,1,2006,16,NA,NA,1,NA
"13021",816121049,1990,2,4,1,2006,16,NA,NA,1,NA
"13022",340125133,1994,1,9,4,2006,12,NA,NA,4,NA
"13023",340125813,1991,1,25,1,2006,15,NA,NA,4,NA
"13024",340125817,1993,1,10,2,2006,13,NA,NA,4,NA
"13025",272153013,1993,1,3,1,2006,13,NA,NA,2,NA
"13026",68160493,1993,2,4,1,2006,13,NA,NA,1,NA
"13027",340172061,1994,2,28,3,2006,12,NA,NA,4,NA
"13028",343307529,1992,1,6,1,2006,14,NA,NA,1,NA
"13029",748187693,1991,2,12,4,2006,15,NA,NA,4,NA
"13030",816193813,1990,2,4,1,2006,16,NA,NA,2,NA
"13031",816193817,1993,1,3,1,2006,13,NA,NA,2,NA
"13032",204201293,1991,2,8,3,2006,15,NA,NA,3,NA
"13033",340208777,1993,2,7,2,2006,13,NA,NA,2,NA
"13034",544242773,1994,1,3,1,2006,12,NA,NA,2,NA
"13035",50211322,1992,2,8,2,2006,14,NA,NA,3,NA
"13036",50218162,1994,1,0,1,2006,12,NA,NA,1,NA
"13037",544247533,1993,1,4,1,2006,13,NA,NA,1,NA
"13038",204265897,1992,1,8,2,2006,14,NA,NA,3,NA
"13039",544299909,1991,2,1,1,2006,15,NA,NA,2,NA
"13040",544299917,1993,2,3,1,2006,13,NA,NA,1,NA
"13041",544299913,1991,2,4,1,2006,15,NA,NA,1,NA
"13042",748309417,1991,2,3,1,2006,15,NA,NA,1,NA
"13043",748309421,1992,2,4,1,2006,14,NA,NA,1,NA
"13044",748309425,1994,2,4,2,2006,12,NA,NA,3,NA
"13045",680312817,1994,1,3,1,2006,12,NA,NA,2,NA
"13046",544326417,1991,1,20,2,2006,15,NA,NA,4,NA
"13047",544349529,1991,2,8,2,2006,15,NA,NA,3,NA
"13048",612354293,1992,1,7,4,2006,14,NA,NA,4,NA
"13049",612354289,1991,2,6,2,2006,15,NA,NA,4,NA
"13050",748364493,1992,2,6,2,2006,14,NA,NA,2,NA
"13051",476371301,1992,2,10,1,2006,14,NA,NA,1,NA
"13052",612372653,1993,2,6,2,2006,13,NA,NA,2,NA
"13053",476374697,1993,2,3,1,2006,13,NA,NA,1,NA
"13054",340396453,1992,1,26,2,2006,14,NA,NA,4,NA
"13055",411761093,1995,1,NA,3,2006,11,NA,NA,2,NA
"13056",411761089,1991,1,13,2,2006,15,NA,NA,2,NA
"13057",544408017,1992,2,6,2,2006,14,NA,NA,4,NA
"13058",816418217,1995,2,7,1,2006,11,NA,NA,2,NA
"13059",408420937,1994,2,2,1,2006,12,NA,NA,3,NA
"13060",408425017,1992,1,13,1,2006,14,NA,NA,2,NA
"13061",272438621,1994,2,2,1,2006,12,NA,NA,1,NA
"13062",68439297,1994,2,5,1,2006,12,NA,NA,1,NA
"13063",68439293,1992,2,15,1,2006,14,NA,NA,2,NA
"13064",680442017,1991,1,2,1,2006,15,NA,NA,1,NA
"13065",204452213,1991,2,7,1,2006,15,NA,NA,2,NA
"13066",204468529,1991,1,15,1,2006,15,NA,NA,2,NA
"13067",204468533,1992,1,3,2,2006,14,NA,NA,2,NA
"13068",13644,1993,1,13,2,2006,13,NA,NA,2,NA
"13069",204497781,1995,1,5,2,2006,11,NA,NA,2,NA
"13070",204497777,1992,1,3,2,2006,14,NA,NA,3,NA
"13071",612506613,1993,1,5,2,2006,13,NA,NA,2,NA
"13072",612507297,1993,2,4,1,2006,13,NA,NA,2,NA
"13073",204519537,1991,2,12,1,2006,15,NA,NA,NA,NA
"13074",204521573,1991,1,5,3,2006,15,NA,NA,3,NA
"13075",204521577,1992,2,8,2,2006,14,NA,NA,3,NA
"13076",680528373,1992,2,4,1,2006,14,NA,NA,2,NA
"13077",680528377,1993,2,8,1,2006,13,NA,NA,2,NA
"13078",272533133,1991,1,2,1,2006,15,NA,NA,2,NA
"13079",272533137,1994,2,6,2,2006,12,NA,NA,2,NA
"13080",136538573,1991,1,1,2,2006,15,NA,NA,4,NA
"13081",408544017,1995,1,4,1,2006,11,NA,NA,1,NA
"13082",408544013,1991,2,5,2,2006,15,NA,NA,2,NA
"13083",204552849,1994,2,6,2,2006,12,NA,NA,2,NA
"13084",544554217,1994,2,20,3,2006,12,NA,NA,4,NA
"13085",544554213,1990,2,15,2,2006,16,NA,NA,2,NA
"13086",68567809,1993,1,20,1,2006,13,NA,NA,1,NA
"13087",68569173,1991,2,23,3,2006,15,NA,NA,4,NA
"13088",68578689,1993,2,10,1,2006,13,NA,NA,2,NA
"13089",411766533,1995,2,10,1,2006,11,NA,NA,2,NA
"13090",340604537,1991,2,8,1,2006,15,NA,NA,1,NA
"13091",340604541,1993,1,NA,2,2006,13,NA,NA,2,NA
"13092",748622213,1995,1,10,2,2006,11,NA,NA,4,NA
"13093",68628337,1992,2,5,1,2006,14,NA,NA,1,NA
"13094",68629017,1993,1,5,3,2006,13,NA,NA,2,NA
"13095",136631057,1991,1,6,2,2006,15,NA,NA,3,NA
"13096",5784783,1993,2,12,2,2006,13,NA,NA,3,NA
"13097",272641937,1992,1,5,2,2006,14,NA,NA,3,NA
"13098",272643301,1995,1,3,2,2006,11,NA,NA,3,NA
"13099",272643297,1992,2,8,1,2006,14,NA,NA,3,NA
"13100",136647373,1994,2,2,1,2006,12,NA,NA,1,NA
"13101",476651457,1994,1,5,1,2006,12,NA,NA,1,NA
"13102",476651453,1991,2,10,1,2006,15,NA,NA,2,NA
"13103",816663017,1992,1,2,2,2006,14,NA,NA,4,NA
"13104",816666413,1993,2,10,2,2006,13,NA,NA,3,NA
"13105",816669133,1992,1,11,2,2006,14,NA,NA,3,NA
"13106",680670493,1994,1,2,3,2006,12,NA,NA,3,NA
"13107",680671853,1991,2,4,3,2006,15,NA,NA,4,NA
"13108",680673897,1994,2,25,3,2006,12,NA,NA,4,NA
"13109",680673893,1992,1,6,4,2006,14,NA,NA,4,NA
"13110",612692253,1991,1,6,2,2006,15,NA,NA,2,NA
"13111",204694973,1994,2,3,2,2006,12,NA,NA,2,NA
"13112",2874375,1991,1,3,1,2006,15,NA,NA,4,NA
"13113",2873691,1991,1,5,3,2006,15,NA,NA,4,NA
"13114",6100303,1994,2,10,3,2006,12,NA,NA,4,NA
"13115",408705861,1993,2,5,1,2006,13,NA,NA,1,NA
"13116",272709933,1992,1,4,2,2006,14,NA,NA,3,NA
"13117",340720813,1992,2,4,2,2006,14,NA,NA,2,NA
"13118",816727617,1994,1,7,1,2006,12,NA,NA,2,NA
"13119",816727613,1992,1,8,1,2006,14,NA,NA,2,NA
"13120",272731697,1993,1,5,2,2006,13,NA,NA,4,NA
"13121",544743257,1992,1,13,1,2006,14,NA,NA,2,NA
"13122",476750057,1991,1,6,3,2006,15,NA,NA,3,NA
"13123",680762977,1991,2,15,2,2006,15,NA,NA,4,NA
"13124",680764333,1994,1,4,1,2006,12,NA,NA,1,NA
"13125",272771813,1991,2,3,1,2006,15,NA,NA,1,NA
"13126",340786101,1993,2,1,2,2006,13,NA,NA,3,NA
"13127",136812617,1992,1,5,1,2006,14,NA,NA,1,NA
"13128",136813301,1994,2,8,2,2006,12,NA,NA,2,NA
"13129",680828933,1991,2,5,3,2006,15,NA,NA,4,NA
"13130",680828937,1993,2,1,1,2006,13,NA,NA,2,NA
"13131",680829617,1993,1,6,2,2006,13,NA,NA,2,NA
"13132",204833697,1991,1,6,2,2006,15,NA,NA,3,NA
"13133",547770609,1993,2,1,1,2006,13,NA,NA,1,NA
"13134",68844577,1992,2,2,1,2006,14,NA,NA,1,NA
"13135",748850013,1992,1,20,3,2006,14,NA,NA,4,NA
"13136",411567981,1995,2,1,1,2006,11,NA,NA,3,NA
"13137",476887421,1991,2,8,4,2006,15,NA,NA,4,NA
"13138",748911901,1991,1,2,2,2006,15,NA,NA,3,NA
"13139",748911897,1991,1,3,1,2006,15,NA,NA,2,NA
"13140",748926857,1993,1,0,1,2006,13,NA,NA,1,NA
"13141",272931609,1992,2,10,3,2006,14,NA,NA,3,NA
"13142",272931613,1994,1,10,2,2006,12,NA,NA,4,NA
"13143",680964249,1992,2,6,3,2006,14,NA,NA,3,NA
"13144",680964253,1993,1,10,2,2006,13,NA,NA,4,NA
"13145",612965621,1991,1,40,2,2006,15,NA,NA,4,NA
"13146",816977853,1991,2,3,2,2006,15,NA,NA,3,NA
"13147",408979893,1991,2,3,4,2006,15,NA,NA,4,NA
"13148",408979897,1993,1,4,4,2006,13,NA,NA,4,NA
"13149",408982613,1992,1,5,4,2006,14,NA,NA,4,NA
"13150",408982617,1994,2,12,3,2006,12,NA,NA,3,NA
"13151",612989409,1992,2,5,1,2006,14,NA,NA,2,NA
"13152",341003009,1991,1,8,4,2006,15,NA,NA,2,NA
"13153",613009817,1994,1,3,1,2006,12,NA,NA,2,NA
"13154",137020077,1991,2,6,1,2006,15,NA,NA,3,NA
"13155",817024769,1992,2,36,1,2006,14,NA,NA,3,NA
"13156",477028857,1993,1,3,1,2006,13,NA,NA,1,NA
"13157",477032253,1994,2,50,2,2006,12,NA,NA,4,NA
"13158",477032257,1995,1,1,2,2006,11,NA,NA,1,NA
"13159",137036329,1994,1,2,1,2006,12,NA,NA,2,NA
"13160",749044497,1991,2,3,1,2006,15,NA,NA,2,NA
"13161",613049937,1991,2,10,1,2006,15,NA,NA,2,NA
"13162",69062173,1992,1,5,2,2006,14,NA,NA,3,NA
"13163",681066257,1991,2,9,2,2006,15,NA,NA,3,NA
"13164",681066933,1993,2,2,2,2006,13,NA,NA,1,NA
"13165",205102969,1992,2,10,2,2006,14,NA,NA,3,NA
"13166",205102977,1993,1,3,1,2006,13,NA,NA,3,NA
"13167",205103657,1991,1,4,2,2006,15,NA,NA,4,NA
"13168",613113853,1995,2,7,2,2006,11,NA,NA,4,NA
"13169",477117941,1992,2,4,4,2006,14,NA,NA,3,NA
"13170",409124733,1994,2,6,3,2006,12,NA,NA,2,NA
"13171",749152613,1990,2,12,2,2006,16,NA,NA,3,NA
"13172",749152617,1992,1,10,4,2006,14,NA,NA,1,NA
"13173",545153293,1993,2,9,2,2006,13,NA,NA,1,NA
"13174",681154657,1992,2,6,2,2006,14,NA,NA,2,NA
"13175",273156009,1992,2,1,4,2006,14,NA,NA,4,NA
"13176",205156693,1993,1,20,3,2006,13,NA,NA,4,NA
"13177",137157381,1995,1,2,3,2006,11,NA,NA,3,NA
"13178",205158057,1992,1,2,3,2006,14,NA,NA,4,NA
"13179",613171657,1991,1,3,1,2006,15,NA,NA,2,NA
"13180",477174373,1994,2,12,1,2006,12,NA,NA,2,NA
"13181",341181853,1991,2,8,3,2006,15,NA,NA,3,NA
"13182",613183217,1992,1,6,2,2006,14,NA,NA,4,NA
"13183",613183213,1992,2,4,2,2006,14,NA,NA,3,NA
"13184",817189337,1994,1,4,4,2006,12,NA,NA,4,NA
"13185",137192737,1993,2,95,4,2006,13,NA,NA,4,NA
"13186",69196133,1995,2,7,2,2006,11,NA,NA,4,NA
"13187",205200889,1995,1,7,1,2006,11,NA,NA,1,NA
"13188",545204977,1991,2,10,2,2006,15,NA,NA,3,NA
"13189",205207009,1991,2,6,4,2006,15,NA,NA,2,NA
"13190",205207013,1995,2,17,4,2006,11,NA,NA,4,NA
"13191",205207693,1995,1,10,2,2006,11,NA,NA,2,NA
"13192",477211093,1995,2,15,1,2006,11,NA,NA,1,NA
"13193",477211089,1993,2,5,2,2006,13,NA,NA,1,NA
"13194",477211773,1994,1,10,2,2006,12,NA,NA,2,NA
"13195",205217893,1995,2,7,1,2006,11,NA,NA,1,NA
"13196",548010653,1993,1,15,3,2006,13,NA,NA,3,NA
"13197",681232173,1993,2,8,1,2006,13,NA,NA,2,NA
"13198",681232177,1995,2,5,1,2006,11,NA,NA,1,NA
"13199",545236253,1993,2,4,2,2006,13,NA,NA,2,NA
"13200",544491657,1991,1,2,2,2006,15,NA,NA,4,NA
"13201",409245093,1994,1,0,2,2006,12,NA,NA,4,NA
"13202",683359897,1995,1,7,2,2006,11,NA,NA,4,NA
"13203",683359893,1992,1,2,2,2006,14,NA,NA,3,NA
"13204",205262777,1995,1,4,2,2006,11,NA,NA,2,NA
"13205",205262773,1991,2,20,2,2006,15,NA,NA,4,NA
"13206",273263453,1993,1,11,1,2006,13,NA,NA,2,NA
"13207",273263457,1995,2,3,2,2006,11,NA,NA,2,NA
"13208",613265493,1992,1,3,1,2006,14,NA,NA,1,NA
"13209",613265497,1995,2,5,1,2006,11,NA,NA,1,NA
"13210",139655013,1994,1,2,3,2006,12,NA,NA,3,NA
"13211",139655009,1991,2,6,1,2006,15,NA,NA,4,NA
"13212",477283173,1991,2,4,2,2006,15,NA,NA,3,NA
"13213",477283177,1994,1,10,1,2006,12,NA,NA,2,NA
"13214",548003169,1992,1,7,2,2006,14,NA,NA,4,NA
"13215",1960455,1991,2,4,4,2006,15,NA,NA,4,NA
"13216",6164219,1995,1,3,1,2006,11,NA,NA,2,NA
"13217",819725061,1991,2,2,2,2006,15,NA,NA,2,NA
"13218",749302897,1994,2,9,2,2006,12,NA,NA,4,NA
"13219",749302893,1992,1,4,2,2006,14,NA,NA,4,NA
"13220",819599933,1994,1,15,2,2006,12,NA,NA,3,NA
"13221",819599929,1993,2,4,2,2006,13,NA,NA,3,NA
"13222",615353089,1994,2,1,1,2006,12,NA,NA,2,NA
"13223",615039617,1991,1,10,1,2006,15,NA,NA,3,NA
"13224",613311049,1993,2,7,1,2006,13,NA,NA,1,NA
"13225",545315137,1995,1,19,2,2006,11,NA,NA,1,NA
"13226",137317849,1993,1,13,2,2006,13,NA,NA,4,NA
"13227",205319217,1993,1,55,2,2006,13,NA,NA,3,NA
"13228",205319213,1991,1,6,2,2006,15,NA,NA,3,NA
"13229",545322613,1993,2,2,1,2006,13,NA,NA,1,NA
"13230",681323297,1991,1,1,1,2006,15,NA,NA,1,NA
"13231",411582249,1993,1,2,1,2006,13,NA,NA,2,NA
"13232",749325393,1991,1,4,2,2006,15,NA,NA,4,NA
"13233",545326693,1995,1,5,2,2006,11,NA,NA,2,NA
"13234",681335529,1991,2,6,2,2006,15,NA,NA,2,NA
"13235",681335533,1994,1,2,1,2006,12,NA,NA,1,NA
"13236",477336893,1994,2,4,2,2006,12,NA,NA,1,NA
"13237",817337577,1995,1,4,1,2006,11,NA,NA,2,NA
"13238",69338933,1990,1,50,2,2006,16,NA,NA,4,NA
"13239",6696659,1991,2,4,2,2006,15,NA,NA,2,NA
"13240",205348453,1992,1,2,1,2006,14,NA,NA,1,NA
"13241",749351177,1994,1,5,2,2006,12,NA,NA,2,NA
"13242",749351173,1991,1,5,2,2006,15,NA,NA,2,NA
"13243",205359333,1991,1,12,3,2006,15,NA,NA,4,NA
"13244",205359337,1993,1,12,3,2006,13,NA,NA,4,NA
"13245",477362061,1991,2,14,3,2006,15,NA,NA,4,NA
"13246",341362733,1990,2,5,2,2006,16,NA,NA,3,NA
"13247",613380421,1993,1,7,2,2006,13,NA,NA,3,NA
"13248",613380417,1991,2,5,2,2006,15,NA,NA,2,NA
"13249",137383133,1992,2,7,2,2006,14,NA,NA,3,NA
"13250",207631897,1994,1,3,1,2006,12,NA,NA,2,NA
"13251",207631889,1991,2,4,2,2006,15,NA,NA,2,NA
"13252",409387893,1994,1,2,2,2006,12,NA,NA,1,NA
"13253",613400825,1994,1,15,2,2006,12,NA,NA,4,NA
"13254",613400829,1995,2,15,1,2006,11,NA,NA,2,NA
"13255",613400821,1992,1,10,4,2006,14,NA,NA,4,NA
"13256",69402177,1991,1,40,2,2006,15,NA,NA,4,NA
"13257",69402181,1994,1,17,2,2006,12,NA,NA,2,NA
"13258",205404217,1993,1,3,4,2006,13,NA,NA,4,NA
"13259",205404213,1992,1,2,4,2006,14,NA,NA,4,NA
"13260",205404221,1994,1,4,3,2006,12,NA,NA,4,NA
"13261",409405573,1993,2,2,1,2006,13,NA,NA,2,NA
"13262",817411693,1995,1,5,3,2006,11,NA,NA,4,NA
"13263",411382329,1993,2,11,1,2006,13,NA,NA,3,NA
"13264",341420533,1993,2,4,1,2006,13,NA,NA,2,NA
"13265",205428013,1992,1,7,2,2006,14,NA,NA,2,NA
"13266",545428697,1995,2,3,2,2006,11,NA,NA,3,NA
"13267",545428693,1993,1,1,1,2006,13,NA,NA,2,NA
"13268",749429377,1992,1,6,1,2006,14,NA,NA,2,NA
"13269",69430049,1994,1,3,1,2006,12,NA,NA,2,NA
"13270",477434133,1994,1,9,1,2006,12,NA,NA,1,NA
"13271",409436177,1995,2,15,2,2006,11,NA,NA,4,NA
"13272",613438213,1993,1,17,1,2006,13,NA,NA,2,NA
"13273",409440933,1992,1,17,2,2006,14,NA,NA,3,NA
"13274",545442293,1994,2,3,2,2006,12,NA,NA,4,NA
"13275",545442289,1991,2,2,2,2006,15,NA,NA,1,NA
"13276",409445697,1994,2,8,2,2006,12,NA,NA,2,NA
"13277",409445693,1993,2,5,3,2006,13,NA,NA,4,NA
"13278",477447053,1993,1,7,1,2006,13,NA,NA,2,NA
"13279",681448417,1994,1,3,2,2006,12,NA,NA,2,NA
"13280",69449777,1992,2,6,1,2006,14,NA,NA,1,NA
"13281",2966175,1991,2,5,2,2006,15,NA,NA,2,NA
"13282",69453853,1994,1,10,1,2006,12,NA,NA,1,NA
"13283",613454533,1994,2,12,2,2006,12,NA,NA,2,NA
"13284",681459973,1994,2,15,2,2006,12,NA,NA,3,NA
"13285",273467457,1991,2,8,3,2006,15,NA,NA,3,NA
"13286",749470173,1994,2,7,2,2006,12,NA,NA,2,NA
"13287",69474933,1992,1,7,2,2006,14,NA,NA,1,NA
"13288",341475617,1994,1,5,2,2006,12,NA,NA,3,NA
"13289",341475613,1990,2,12,2,2006,16,NA,NA,3,NA
"13290",412007925,1991,2,5,3,2006,15,NA,NA,4,NA
"13291",411578173,1994,1,4,2,2006,12,NA,NA,4,NA
"13292",409478333,1995,1,2,2,2006,11,NA,NA,2,NA
"13293",5488979,1993,2,6,1,2006,13,NA,NA,2,NA
"13294",545484465,1991,2,4,1,2006,15,NA,NA,1,NA
"13295",545484469,1993,2,NA,1,2006,13,NA,NA,1,NA
"13296",409487849,1994,2,9,2,2006,12,NA,NA,2,NA
"13297",341501457,1992,2,7,2,2006,14,NA,NA,2,NA
"13298",749506893,1993,2,5,1,2006,13,NA,NA,3,NA
"13299",749506897,1994,2,9,2,2006,12,NA,NA,2,NA
"13300",341509617,1991,2,2,2,2006,15,NA,NA,1,NA
"13301",5457015,1993,2,2,1,2006,13,NA,NA,2,NA
"13302",5879979,1994,1,4,2,2006,12,NA,NA,3,NA
"13303",409513693,1994,1,20,2,2006,12,NA,NA,2,NA
"13304",817515733,1994,1,5,3,2006,12,NA,NA,2,NA
"13305",477520489,1994,1,3,3,2006,12,NA,NA,2,NA
"13306",613521857,1994,1,2,2,2006,12,NA,NA,2,NA
"13307",613521853,1992,1,5,1,2006,14,NA,NA,2,NA
"13308",69523221,1994,2,8,2,2006,12,NA,NA,3,NA
"13309",69523217,1994,1,2,2,2006,12,NA,NA,4,NA
"13310",341526621,1995,1,14,2,2006,11,NA,NA,1,NA
"13311",341526617,1992,1,5,1,2006,14,NA,NA,2,NA
"13312",409530009,1995,1,1,2,2006,11,NA,NA,2,NA
"13313",341538853,1994,2,5,1,2006,12,NA,NA,2,NA
"13314",69547013,1995,2,9,1,2006,11,NA,NA,2,NA
"13315",205551777,1991,1,25,2,2006,15,NA,NA,3,NA
"13316",205551781,1994,1,3,3,2006,12,NA,NA,2,NA
"13317",477559929,1994,2,6,4,2006,12,NA,NA,4,NA
"13318",479564577,1992,1,2,1,2006,14,NA,NA,1,NA
"13319",479564573,1991,1,NA,4,2006,15,NA,NA,2,NA
"13320",749561297,1991,2,4,2,2006,15,NA,NA,4,NA
"13321",137562649,1994,2,6,1,2006,12,NA,NA,4,NA
"13322",409564009,1993,1,7,2,2006,13,NA,NA,2,NA
"13323",477566053,1992,2,5,1,2006,14,NA,NA,2,NA
"13324",137566733,1995,2,7,2,2006,11,NA,NA,2,NA
"13325",409568093,1991,2,5,1,2006,15,NA,NA,3,NA
"13326",409568097,1993,1,5,1,2006,13,NA,NA,1,NA
"13327",137573529,1991,1,5,1,2006,15,NA,NA,1,NA
"13328",137573533,1993,2,16,3,2006,13,NA,NA,1,NA
"13329",613581693,1995,2,5,1,2006,11,NA,NA,1,NA
"13330",817583733,1992,2,22,4,2006,14,NA,NA,4,NA
"13331",819975293,1990,2,6,2,2006,16,NA,NA,2,NA
"13332",545586453,1991,2,6,2,2006,15,NA,NA,3,NA
"13333",681587813,1994,2,8,1,2006,12,NA,NA,1,NA
"13334",681587817,1995,2,6,2,2006,11,NA,NA,2,NA
"13335",477589849,1994,2,13,1,2006,12,NA,NA,3,NA
"13336",817597333,1993,1,3,1,2006,13,NA,NA,3,NA
"13337",681599369,1994,1,5,3,2006,12,NA,NA,2,NA
"13338",545609573,1991,1,15,2,2006,15,NA,NA,2,NA
"13339",137616373,1994,2,3,2,2006,12,NA,NA,2,NA
"13340",681617053,1992,2,3,2,2006,14,NA,NA,2,NA
"13341",69630653,1994,1,3,1,2006,12,NA,NA,2,NA
"13342",613637453,1993,2,4,3,2006,13,NA,NA,2,NA
"13343",341642893,1993,2,7,1,2006,13,NA,NA,1,NA
"13344",613649009,1994,1,20,3,2006,12,NA,NA,4,NA
"13345",613651061,1994,1,5,3,2006,12,NA,NA,2,NA
"13346",613651057,1992,1,9,2,2006,14,NA,NA,3,NA
"13347",273654449,1995,2,2,2,2006,11,NA,NA,2,NA
"13348",69655133,1995,2,5,2,2006,11,NA,NA,3,NA
"13349",411651609,1991,1,3,2,2006,15,NA,NA,3,NA
"13350",411651613,1994,2,10,3,2006,12,NA,NA,2,NA
"13351",749657861,1995,2,10,1,2006,11,NA,NA,1,NA
"13352",545665333,1995,2,20,1,2006,11,NA,NA,1,NA
"13353",681670097,1991,1,10,2,2006,15,NA,NA,2,NA
"13354",341671457,1994,1,19,1,2006,12,NA,NA,2,NA
"13355",479451009,1992,2,13,2,2006,14,NA,NA,2,NA
"13356",479451013,1994,2,5,1,2006,12,NA,NA,1,NA
"13357",613676209,1992,1,7,1,2006,14,NA,NA,2,NA
"13358",613676213,1993,1,13,1,2006,13,NA,NA,2,NA
"13359",681678937,1993,1,2,1,2006,13,NA,NA,4,NA
"13360",681678933,1991,1,9,3,2006,15,NA,NA,4,NA
"13361",749679613,1995,2,3,1,2006,11,NA,NA,1,NA
"13362",749682333,1995,2,5,1,2006,11,NA,NA,1,NA
"13363",545683697,1994,2,5,1,2006,12,NA,NA,1,NA
"13364",749688453,1995,1,46,3,2006,11,NA,NA,3,NA
"13365",613692533,1990,2,7,1,2006,16,NA,NA,3,NA
"13366",749694573,1994,2,3,1,2006,12,NA,NA,1,NA
